postcode,locality,region,long,lat,territory,island
"1081","Oneroa","Auckland","175.0362","-36.7932","Auckland","North Island"
"1081","Onetangi","Auckland","175.0362","-36.7932","Auckland","North Island"
"1081","Ostend","Auckland","175.0362","-36.7932","Auckland","North Island"
"1081","Waiheke Island","Auckland","175.0362","-36.7932","Auckland","North Island"
"1140","Mechanics Bay","Auckland","174.7692","-36.8472","Auckland","North Island"
"1141","Newmarket","Auckland","174.7632","-36.8507","Auckland","North Island"
"1142","Newton","Auckland","174.7577","-36.8478","Auckland","North Island"
"1143","Mechanics Bay","Auckland","174.7675","-36.8451","Auckland","North Island"
"1144","Freemans Bay","Auckland","174.7437","-36.8481","Auckland","North Island"
"1145","Grafton","Auckland","174.7579","-36.8578","Auckland","North Island"
"1147","Herne Bay","Auckland","174.7339","-36.846","Auckland","North Island"
"1148","Auckland","Auckland","174.7695","-36.8609","Auckland","North Island"
"1149","Parnell","Auckland","174.7773","-36.8731","Auckland","North Island"
"1150","Auckland","Auckland","174.7621","-36.8641","Auckland","North Island"
"1151","Point Resolution","Auckland","174.7811","-36.8568","Auckland","North Island"
"1245","Western Springs","Auckland","174.7378","-36.8654","Auckland","North Island"
"1246","Mount Albert","Auckland","174.7107","-36.8702","Auckland","North Island"
"1340","Wesley","Auckland","174.72","-36.9004","Auckland","North Island"
"1342","Balmoral","Auckland","174.7472","-36.8885","Auckland","North Island"
"1344","One Tree Hill","Auckland","174.7745","-36.8918","Auckland","North Island"
"1345","Royal Oak","Auckland","174.7763","-36.9117","Auckland","North Island"
"1346","Sandringham","Auckland","174.733","-36.8837","Auckland","North Island"
"1347","One Tree Hill","Auckland","174.7734","-36.9","Auckland","North Island"
"1348","Avondale","Auckland","174.6845","-36.8878","Auckland","North Island"
"1349","Epsom","Auckland","174.7619","-36.8823","Auckland","North Island"
"1350","Owairaka","Auckland","174.715","-36.8849","Auckland","North Island"
"1351","Balmoral","Auckland","174.7363","-36.893","Auckland","North Island"
"1352","Mount Eden","Auckland","174.744","-36.8724","Auckland","North Island"
"1440","Three Kings","Auckland","174.742","-36.9032","Auckland","North Island"
"1443","Lynfield","Auckland","174.7231","-36.9262","Auckland","North Island"
"1445","Waikowhai","Auckland","174.7367","-36.9202","Auckland","North Island"
"1446","Mount Eden","Auckland","174.7495","-36.8801","Auckland","North Island"
"1541","Greenlane","Auckland","174.798","-36.8804","Auckland","North Island"
"1542","Ellerslie","Auckland","174.8092","-36.898","Auckland","North Island"
"1543","Greenlane","Auckland","174.7849","-36.8823","Auckland","North Island"
"1544","Ellerslie","Auckland","174.8053","-36.8992","Auckland","North Island"
"1545","Panmure","Auckland","174.8324","-36.8961","Auckland","North Island"
"1546","Ellerslie","Auckland","174.8001","-36.895","Auckland","North Island"
"1640","Otahuhu","Auckland","174.8441","-36.9444","Auckland","North Island"
"1641","Panmure","Auckland","174.838","-36.9079","Auckland","North Island"
"1642","Mount Wellington","Auckland","174.8145","-36.9097","Auckland","North Island"
"1643","Onehunga","Auckland","174.7861","-36.9205","Auckland","North Island"
"1740","Saint Heliers","Auckland","174.8577","-36.8507","Auckland","North Island"
"1741","Panmure","Auckland","174.8557","-36.9005","Auckland","North Island"
"1742","Meadowbank","Auckland","174.8277","-36.8758","Auckland","North Island"
"1743","Point England","Auckland","174.8552","-36.8791","Auckland","North Island"
"1744","Mission Bay","Auckland","174.8288","-36.8493","Auckland","North Island"
"1745","Orakei","Auckland","174.8147","-36.856","Auckland","North Island"
"1746","New Windsor","Auckland","174.6973","-36.8975","Auckland","North Island"
"1840","Oneroa","Auckland","175.0105","-36.7834","Auckland","North Island"
"1841","Onetangi","Auckland","175.0798","-36.792","Auckland","North Island"
"1842","Blackpool","Auckland","175.026","-36.7938","Auckland","North Island"
"1843","Ostend","Auckland","175.0465","-36.796","Auckland","North Island"
"1971","Onetangi","Auckland","175.0922","-36.7931","Auckland","North Island"
"2010","Botany Downs","Auckland","174.8925","-36.9104","Auckland","North Island"
"2010","Highland Park","Auckland","174.8925","-36.9104","Auckland","North Island"
"2010","Howick","Auckland","174.8925","-36.9104","Auckland","North Island"
"2010","Pakuranga","Auckland","174.8925","-36.9104","Auckland","North Island"
"2010","Pakuranga Heights","Auckland","174.8925","-36.9104","Auckland","North Island"
"2012","Bucklands Beach","Auckland","174.8978","-36.8714","Auckland","North Island"
"2012","Eastern Beach","Auckland","174.8978","-36.8714","Auckland","North Island"
"2012","Farm Cove","Auckland","174.8978","-36.8714","Auckland","North Island"
"2012","Half Moon Bay","Auckland","174.8978","-36.8714","Auckland","North Island"
"2013","Burswood","Auckland","174.8935","-36.9373","Auckland","North Island"
"2013","Dannemora","Auckland","174.8935","-36.9373","Auckland","North Island"
"2013","East Tamaki","Auckland","174.8935","-36.9373","Auckland","North Island"
"2013","Golflands","Auckland","174.8935","-36.9373","Auckland","North Island"
"2013","Huntington Park","Auckland","174.8935","-36.9373","Auckland","North Island"
"2013","Otara","Auckland","174.8935","-36.9373","Auckland","North Island"
"2014","Botany Downs","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Bucklands Beach","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Cockle Bay","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Golflands","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Half Moon Bay","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Howick","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Shelly Park","Auckland","174.9308","-36.898","Auckland","North Island"
"2014","Somerville","Auckland","174.9308","-36.898","Auckland","North Island"
"2016","Dannemora","Auckland","174.9241","-36.9647","Auckland","North Island"
"2016","East Tamaki","Auckland","174.9241","-36.9647","Auckland","North Island"
"2016","Ormiston","Auckland","174.9241","-36.9647","Auckland","North Island"
"2016","Otara","Auckland","174.9241","-36.9647","Auckland","North Island"
"2016","Wairere","Auckland","174.9241","-36.9647","Auckland","North Island"
"2018","Beachlands","Auckland","175.0134","-36.8818","Auckland","North Island"
"2018","Maraetai","Auckland","175.0134","-36.8818","Auckland","North Island"
"2022","Auckland Airport","Auckland","174.7817","-36.9784","Auckland","North Island"
"2022","Mangere","Auckland","174.7817","-36.9784","Auckland","North Island"
"2022","Mangere Bridge","Auckland","174.7817","-36.9784","Auckland","North Island"
"2022","Mangere South","Auckland","174.7817","-36.9784","Auckland","North Island"
"2023","Clover Park","Auckland","174.8822","-36.969","Auckland","North Island"
"2023","Ormiston","Auckland","174.8822","-36.969","Auckland","North Island"
"2023","Otara","Auckland","174.8822","-36.969","Auckland","North Island"
"2023","Wiri","Auckland","174.8822","-36.969","Auckland","North Island"
"2024","Favona","Auckland","174.8184","-36.9559","Auckland","North Island"
"2024","Mangere East","Auckland","174.8184","-36.9559","Auckland","North Island"
"2024","Otahuhu","Auckland","174.8184","-36.9559","Auckland","North Island"
"2025","Manukau","Auckland","174.8466","-36.9915","Auckland","North Island"
"2025","Otara","Auckland","174.8466","-36.9915","Auckland","North Island"
"2025","Papatoetoe","Auckland","174.8466","-36.9915","Auckland","North Island"
"2025","Wiri","Auckland","174.8466","-36.9915","Auckland","North Island"
"2102","Manurewa","Auckland","174.8856","-37.0234","Auckland","North Island"
"2102","Manurewa East","Auckland","174.8856","-37.0234","Auckland","North Island"
"2103","Clendon Park","Auckland","174.8752","-37.0408","Auckland","North Island"
"2103","Wattle Downs","Auckland","174.8752","-37.0408","Auckland","North Island"
"2103","Weymouth","Auckland","174.8752","-37.0408","Auckland","North Island"
"2104","Manukau","Auckland","174.8672","-37.0011","Auckland","North Island"
"2104","Papatoetoe","Auckland","174.8672","-37.0011","Auckland","North Island"
"2104","Wiri","Auckland","174.8672","-37.0011","Auckland","North Island"
"2105","Alfriston","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Clover Park","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Conifer Grove","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Goodwood Heights","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Manurewa East","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Randwick Park","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Takanini","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","The Gardens","Auckland","174.9183","-37.0135","Auckland","North Island"
"2105","Wairere","Auckland","174.9183","-37.0135","Auckland","North Island"
"2110","Papakura","Auckland","174.9656","-37.0609","Auckland","North Island"
"2110","Red Hill","Auckland","174.9656","-37.0609","Auckland","North Island"
"2112","Conifer Grove","Auckland","174.9202","-37.045","Auckland","North Island"
"2112","Takanini","Auckland","174.9202","-37.045","Auckland","North Island"
"2113","Drury","Auckland","174.9409","-37.0874","Auckland","North Island"
"2113","Opaheke","Auckland","174.9409","-37.0874","Auckland","North Island"
"2113","Pahurehure","Auckland","174.9409","-37.0874","Auckland","North Island"
"2113","Papakura","Auckland","174.9409","-37.0874","Auckland","North Island"
"2113","Rosehill","Auckland","174.9409","-37.0874","Auckland","North Island"
"2120","Pukekohe","Auckland","174.8945","-37.2088","Auckland","North Island"
"2121","Tuakau","Waikato","174.9395","-37.2674","Waikato District","North Island"
"2122","Clarks Beach","Auckland","174.6979","-37.1379","Auckland","North Island"
"2122","Waiau Pa","Auckland","174.6979","-37.1379","Auckland","North Island"
"2123","Waiuku","Auckland","174.7359","-37.2484","Auckland","North Island"
"2140","Pakuranga","Auckland","174.8708","-36.9121","Auckland","North Island"
"2141","East Tamaki","Auckland","174.8971","-36.9311","Auckland","North Island"
"2142","East Tamaki","Auckland","174.9122","-36.9322","Auckland","North Island"
"2143","Botany Downs","Auckland","174.9069","-36.8983","Auckland","North Island"
"2144","Eastern Beach","Auckland","174.904","-36.8681","Auckland","North Island"
"2145","Shelly Park","Auckland","174.9315","-36.8937","Auckland","North Island"
"2146","Shelly Park","Auckland","174.9392","-36.9041","Auckland","North Island"
"2147","Beachlands","Auckland","174.9969","-36.8825","Auckland","North Island"
"2148","Maraetai","Auckland","175.0343","-36.8804","Auckland","North Island"
"2149","Whitford","Auckland","174.965","-36.9456","Auckland","North Island"
"2150","Mangere","Auckland","174.7885","-36.9986","Auckland","North Island"
"2151","Favona","Auckland","174.7875","-36.9422","Auckland","North Island"
"2153","Mangere","Auckland","174.7993","-36.9702","Auckland","North Island"
"2154","Mangere","Auckland","174.7856","-36.9699","Auckland","North Island"
"2155","Papatoetoe","Auckland","174.8621","-36.9714","Auckland","North Island"
"2156","Papatoetoe","Auckland","174.8541","-36.9797","Auckland","North Island"
"2157","Wiri","Auckland","174.8767","-36.9805","Auckland","North Island"
"2158","Mangere East","Auckland","174.8251","-36.9665","Auckland","North Island"
"2159","Otara","Auckland","174.8732","-36.9611","Auckland","North Island"
"2160","Wiri","Auckland","174.8968","-36.9774","Auckland","North Island"
"2240","Homai","Auckland","174.875","-37.0068","Auckland","North Island"
"2241","Wiri","Auckland","174.8815","-36.992","Auckland","North Island"
"2242","Weymouth","Auckland","174.8692","-37.0332","Auckland","North Island"
"2243","Manurewa East","Auckland","174.8966","-37.022","Auckland","North Island"
"2244","Pahurehure","Auckland","174.9417","-37.0616","Auckland","North Island"
"2245","Takanini","Auckland","174.9198","-37.0392","Auckland","North Island"
"2246","Pahurehure","Auckland","174.9282","-37.0486","Auckland","North Island"
"2247","Drury","Auckland","174.9514","-37.1023","Auckland","North Island"
"2248","Clevedon","Auckland","175.0373","-36.9927","Auckland","North Island"
"2340","Pukekohe","Auckland","174.9058","-37.1999","Auckland","North Island"
"2341","Waiuku","Auckland","174.7286","-37.251","Auckland","North Island"
"2342","Tuakau","Waikato","174.9466","-37.258","Waikato District","North Island"
"2343","Bombay","Auckland","174.9912","-37.1862","Auckland","North Island"
"2344","Patumahoe","Auckland","174.829","-37.1871","Auckland","North Island"
"2345","Waiau Pa","Auckland","174.7647","-37.1495","Auckland","North Island"
"2440","Pokeno","Waikato","175.0215","-37.2457","Waikato District","North Island"
"2441","Meremere","Waikato","175.0694","-37.3231","Waikato District","North Island"
"2471","Kopuku","Auckland","175.1648","-37.2446","Auckland","North Island"
"2472","Pokeno","Waikato","175.0053","-37.2224","Waikato District","North Island"
"2473","Kaiaua","Waikato","175.2316","-37.1222","Waikato District","North Island"
"2474","Mercer","Waikato","175.0728","-37.2798","Waikato District","North Island"
"2571","Waikopua","Auckland","174.991","-36.9162","Auckland","North Island"
